data.set;total.cost;lot.sale.days;overage;mileage;vehicle.type;domestic.import;vehicle.age;vehicle.age.group;color.set;makex;state;make.model
TRAIN;4696;135;YES;49098;ECONOMY;Import;5;FIVE;RED;KIA;TX;KIA.SEPHIA
TRAIN;3483;132;YES;92388;FAMILY.LARGE;Domestic;8;SEVEN+;WHITE;CHEVROLET;CA;CHEVROLET.LUMINA
TRAIN;4249;213;YES;96907;ECONOMY;Import;7;SEVEN+;GREEN;NISSAN;TX;NISSAN.SENTRA
TRAIN;4222;173;YES;90588;ECONOMY;Domestic;8;SEVEN+;BLUE;CHEVROLET;VA;CHEVROLET.CORSICA
TRAIN;5640;106;YES;85132;FAMILY.LARGE;Domestic;6;SIX;BLUE;BUICK;AZ;BUICK.LESABRE
TRAIN;2954;101;YES;115427;FAMILY.SMALL;Import;12;SEVEN+;GOLD;MAZDA;VA;MAZDA.626
TRAIN;6055;104;YES;82758;FAMILY.MEDIUM;Domestic;4;FOUR;BLUE;BUICK;AZ;BUICK.CENTURY
TRAIN;3782;278;YES;78669;ECONOMY;Domestic;7;SEVEN+;BLUE;PONTIAC;VA;PONTIAC.SUNBIRD
TRAIN;5741;273;YES;94227;ECONOMY;Domestic;6;SIX;WHITE;DODGE;GA;DODGE.NEON
TRAIN;4902;109;YES;77574;FAMILY.SMALL;Domestic;7;SEVEN+;WHITE;PONTIAC;NV;PONTIAC.GRAND AM
TRAIN;6071;121;YES;84266;LUXURY;Domestic;4;FOUR;SILVER;DODGE;AZ;DODGE.INTREPID
TRAIN;4696;182;YES;80089;FAMILY.LARGE;Domestic;6;SIX;RED;CHEVROLET;AZ;CHEVROLET.LUMINA
TRAIN;4539;135;YES;103799;FAMILY.MEDIUM;Domestic;4;FOUR;GREEN;OLDSMOBILE;TX;OLDSMOBILE.ACHIEVA
TRAIN;4494;92;YES;59890;FAMILY.SMALL;Import;5;FIVE;WHITE;GEO;TX;GEO.PRIZM
TRAIN;6614;133;YES;71658;FAMILY.SMALL;Domestic;4;FOUR;GREEN;PONTIAC;FL;PONTIAC.GRAND AM
TRAIN;4075;138;YES;61464;FAMILY.MEDIUM;Domestic;8;SEVEN+;WHITE;CHRYSLER;TX;CHRYSLER.LEBARON
TRAIN;6351;113;YES;86806;FAMILY.MEDIUM;Domestic;5;FIVE;GREEN;MERCURY;AZ;MERCURY.SABLE
TRAIN;4328;99;YES;104787;LUXURY;Domestic;7;SEVEN+;WHITE;PONTIAC;CA;PONTIAC.BONNEVILLE
TRAIN;6750;115;YES;103336;FAMILY.LARGE;Domestic;5;FIVE;PURPLE;CHEVROLET;TX;CHEVROLET.LUMINA
TRAIN;4288;197;YES;79264;ECONOMY;Domestic;7;SEVEN+;WHITE;FORD;TX;FORD.ESCORT
TRAIN;6684;95;YES;82300;FAMILY.MEDIUM;Domestic;4;FOUR;GREEN;FORD;TX;FORD.TAURUS
TRAIN;3962;102;YES;51628;ECONOMY;Import;4;FOUR;BLUE;GEO;GA;GEO.METRO
TRAIN;4866;219;YES;73729;ECONOMY;Domestic;5;FIVE;BLUE;CHEVROLET;NM;CHEVROLET.CORSICA
TRAIN;8095;115;YES;73314;FAMILY.LARGE;Domestic;6;SIX;GREEN;OLDSMOBILE;FL;OLDSMOBILE.AURORA
TRAIN;6862;97;YES;79471;FAMILY.SMALL;Import;6;SIX;BLUE;MAZDA;NV;MAZDA.626
TRAIN;5264;98;YES;84598;FAMILY.SMALL;Domestic;4;FOUR;WHITE;CHEVROLET;TX;CHEVROLET.CAVALIER
TRAIN;5510;129;YES;99602;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;OLDSMOBILE;TX;OLDSMOBILE.CIERA
TRAIN;6392;134;YES;103782;FAMILY.LARGE;Domestic;7;SEVEN+;GOLD;BUICK;TX;BUICK.LESABRE
TRAIN;6277;173;YES;93689;LUXURY;Import;4;FOUR;BLUE;NISSAN;FL;NISSAN.ALTIMA
TRAIN;6256;102;YES;60474;FAMILY.LARGE;Domestic;6;SIX;WHITE;CHRYSLER;AZ;CHRYSLER.CONCORDE
TRAIN;3311;165;YES;94407;FAMILY.MEDIUM;Domestic;6;SIX;WHITE;CHEVROLET;AZ;CHEVROLET.CORSICA
TRAIN;4374;118;YES;61795;FAMILY.MEDIUM;Import;5;FIVE;GREEN;GEO;AZ;GEO.PRIZM
TRAIN;5077;107;YES;99391;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;OLDSMOBILE;TX;OLDSMOBILE.CUTLASS SUPREME
TRAIN;4437;138;YES;77103;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;OLDSMOBILE;NV;OLDSMOBILE.CIERA
TRAIN;6269;125;YES;103751;FAMILY.SMALL;Import;6;SIX;GREEN;MAZDA;CA;MAZDA.PROTEGE
TRAIN;5657;159;YES;86592;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;BUICK;AZ;BUICK.LESABRE
TRAIN;4531;206;YES;88214;ECONOMY;Domestic;9;SEVEN+;BLUE;PLYMOUTH;NM;PLYMOUTH.ACCLAIM
TRAIN;5294;162;YES;62186;FAMILY.MEDIUM;Domestic;9;SEVEN+;BLUE;CHEVROLET;FL;CHEVROLET.LUMINA
TRAIN;3193;93;YES;70221;ECONOMY;Domestic;7;SEVEN+;PURPLE;PLYMOUTH;VA;PLYMOUTH.ACCLAIM
TRAIN;4511;104;YES;56370;FAMILY.MEDIUM;Domestic;6;SIX;PURPLE;FORD;AZ;FORD.ESCORT
TRAIN;5071;128;YES;79457;FAMILY.MEDIUM;Domestic;8;SEVEN+;SILVER;CHEVROLET;VA;CHEVROLET.LUMINA
TRAIN;5787;123;YES;70893;ECONOMY;Import;4;FOUR;BLACK;NISSAN;TX;NISSAN.SENTRA
TRAIN;3998;95;YES;54276;FAMILY.SMALL;Import;4;FOUR;BLUE;KIA;AZ;KIA.SEPHIA
TRAIN;4612;216;YES;56128;FAMILY.SMALL;Domestic;6;SIX;BLUE;PLYMOUTH;AZ;PLYMOUTH.NEON
TRAIN;5479;93;YES;83347;FAMILY.MEDIUM;Domestic;6;SIX;GREEN;FORD;FL;FORD.TAURUS
TRAIN;5024;95;YES;82320;FAMILY.LARGE;Domestic;4;FOUR;GREEN;FORD;CA;FORD.TAURUS
TRAIN;5347;114;YES;103166;FAMILY.LARGE;Domestic;6;SIX;BLUE;BUICK;AZ;BUICK.LESABRE
TRAIN;5787;227;YES;99408;FAMILY.LARGE;Domestic;9;SEVEN+;WHITE;BUICK;GA;BUICK.LESABRE
TRAIN;4836;201;YES;88161;FAMILY.LARGE;Domestic;10;SEVEN+;SILVER;BUICK;NV;BUICK.PARK AVENUE
TRAIN;4836;121;YES;80694;FAMILY.SMALL;Domestic;5;FIVE;BLUE;CHEVROLET;AZ;CHEVROLET.CAVALIER
TRAIN;4199;98;YES;103191;ECONOMY;Import;7;SEVEN+;WHITE;NISSAN;AZ;NISSAN.SENTRA
TRAIN;5204;101;YES;91495;FAMILY.MEDIUM;Domestic;7;SEVEN+;SILVER;MERCURY;NM;MERCURY.SABLE
TRAIN;6159;109;YES;82538;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;PONTIAC;AZ;PONTIAC.GRAND AM
TRAIN;5584;101;YES;87008;FAMILY.MEDIUM;Domestic;6;SIX;RED;OLDSMOBILE;TX;OLDSMOBILE.CUTLASS SUPREME
TRAIN;3848;140;YES;100163;FAMILY.MEDIUM;Domestic;7;SEVEN+;WHITE;BUICK;AZ;BUICK.CENTURY
TRAIN;4418;154;YES;84428;FAMILY.MEDIUM;Domestic;5;FIVE;BLUE;BUICK;FL;BUICK.CENTURY
TRAIN;6424;135;YES;33355;FAMILY.SMALL;Import;1;ONE-THREE;SILVER;HYUNDAI;CA;HYUNDAI.ACCENT
TRAIN;4916;98;YES;105028;LUXURY;Import;7;SEVEN+;RED;NISSAN;NV;NISSAN.SENTRA
TRAIN;6134;92;YES;96342;FAMILY.SMALL;Import;4;FOUR;WHITE;TOYOTA;CA;TOYOTA.COROLLA
TRAIN;5227;98;YES;66436;ECONOMY;Import;4;FOUR;GOLD;MAZDA;TX;MAZDA.PROTEGE
TRAIN;4405;145;YES;81963;ECONOMY;Domestic;5;FIVE;WHITE;DODGE;GA;DODGE.NEON
TRAIN;4756;116;YES;89269;ECONOMY;Domestic;6;SIX;RED;CHEVROLET;NM;CHEVROLET.CORSICA
TRAIN;5395;94;YES;99027;FAMILY.MEDIUM;Domestic;7;SEVEN+;WHITE;OLDSMOBILE;AZ;OLDSMOBILE.CUTLASS SUPREME
TRAIN;4604;134;YES;88597;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;BUICK;AZ;BUICK.REGAL
TRAIN;5105;132;YES;77979;ECONOMY;Domestic;5;FIVE;BLACK;PLYMOUTH;NV;PLYMOUTH.NEON
TRAIN;5319;203;YES;85888;FAMILY.MEDIUM;Domestic;6;SIX;RED;PONTIAC;AZ;PONTIAC.GRAND AM
TRAIN;4738;96;YES;90873;FAMILY.SMALL;Domestic;6;SIX;BLACK;DODGE;VA;DODGE.NEON
TRAIN;4638;100;YES;85702;FAMILY.LARGE;Domestic;7;SEVEN+;RED;CHEVROLET;GA;CHEVROLET.LUMINA
TRAIN;4441;141;YES;87559;ECONOMY;Domestic;6;SIX;PURPLE;DODGE;NM;DODGE.NEON
TRAIN;4353;152;YES;86646;FAMILY.MEDIUM;Domestic;8;SEVEN+;GREEN;PONTIAC;FL;PONTIAC.GRAND PRIX
TRAIN;5030;94;YES;92211;FAMILY.LARGE;Domestic;7;SEVEN+;GOLD;OLDSMOBILE;AZ;OLDSMOBILE.CUTLASS SUPREME
TRAIN;5753;102;YES;86060;FAMILY.SMALL;Import;5;FIVE;BLUE;NISSAN;CA;NISSAN.SENTRA
TRAIN;5922;105;YES;37593;FAMILY.MEDIUM;Domestic;3;ONE-THREE;GOLD;CHEVROLET;AZ;CHEVROLET.CAVALIER
TRAIN;3748;112;YES;93956;FAMILY.MEDIUM;Domestic;8;SEVEN+;GOLD;BUICK;FL;BUICK.REGAL
TRAIN;5026;129;YES;90968;FAMILY.LARGE;Domestic;5;FIVE;GREEN;CHEVROLET;GA;CHEVROLET.LUMINA
TRAIN;3952;289;YES;74464;ECONOMY;Import;7;SEVEN+;BLUE;MAZDA;GA;MAZDA.PROTEGE
TRAIN;5294;141;YES;58149;FAMILY.MEDIUM;Domestic;7;SEVEN+;RED;OLDSMOBILE;VA;OLDSMOBILE.CUTLASS SUPREME
TRAIN;5950;189;YES;86671;FAMILY.MEDIUM;Domestic;6;SIX;PURPLE;CHEVROLET;FL;CHEVROLET.LUMINA
TRAIN;5256;95;YES;102463;FAMILY.LARGE;Domestic;7;SEVEN+;GREEN;CHRYSLER;VA;CHRYSLER.LHS
TRAIN;6076;174;YES;90512;ECONOMY;Import;7;SEVEN+;RED;MAZDA;GA;MAZDA.PROTEGE
TRAIN;4867;117;YES;83324;FAMILY.LARGE;Domestic;8;SEVEN+;GOLD;BUICK;CA;BUICK.LESABRE
TRAIN;4791;155;YES;100526;FAMILY.LARGE;Domestic;8;SEVEN+;WHITE;FORD;CA;FORD.CROWN VICTORIA
TRAIN;5924;93;YES;68964;FAMILY.MEDIUM;Import;5;FIVE;WHITE;TOYOTA;AZ;TOYOTA.COROLLA
TRAIN;6492;183;YES;68521;FAMILY.LARGE;Domestic;8;SEVEN+;GREEN;OLDSMOBILE;GA;OLDSMOBILE.98
TRAIN;4234;118;YES;69559;LUXURY;Import;6;SIX;GREEN;NISSAN;FL;NISSAN.SENTRA
TRAIN;3923;114;YES;94145;ECONOMY;Import;4;FOUR;BLUE;MAZDA;TX;MAZDA.PROTEGE
TRAIN;5937;114;YES;76836;FAMILY.LARGE;Domestic;7;SEVEN+;BLUE;FORD;FL;FORD.CROWN VICTORIA
TRAIN;6958;162;YES;18967;FAMILY.MEDIUM;Import;1;ONE-THREE;GREEN;DAEWOO;TX;DAEWOO.LANOS
TRAIN;6698;121;YES;81972;FAMILY.MEDIUM;Domestic;5;FIVE;PURPLE;OLDSMOBILE;NV;OLDSMOBILE.CIERA
TRAIN;6793;114;YES;94643;LUXURY;Import;9;SEVEN+;GOLD;HONDA;CA;HONDA.ACCORD
TRAIN;5257;92;YES;94920;FAMILY.LARGE;Domestic;5;FIVE;WHITE;CHEVROLET;TX;CHEVROLET.LUMINA
TRAIN;4087;164;YES;97169;LUXURY;Import;7;SEVEN+;PURPLE;NISSAN;CA;NISSAN.SENTRA
TRAIN;3180;113;YES;91251;FAMILY.LARGE;Domestic;9;SEVEN+;SILVER;OLDSMOBILE;AZ;OLDSMOBILE.CIERA
TRAIN;6667;143;YES;23838;FAMILY.MEDIUM;Import;1;ONE-THREE;RED;DAEWOO;TX;DAEWOO.LANOS
TRAIN;4583;170;YES;72989;ECONOMY;Domestic;5;FIVE;RED;DODGE;GA;DODGE.NEON
TRAIN;5884;128;YES;67365;FAMILY.LARGE;Domestic;3;ONE-THREE;WHITE;PLYMOUTH;CA;PLYMOUTH.BREEZE
TRAIN;4415;102;YES;51865;ECONOMY;Domestic;6;SIX;BLUE;CHEVROLET;FL;CHEVROLET.CAVALIER
TRAIN;3474;178;YES;81075;LUXURY;Import;8;SEVEN+;GREEN;NISSAN;FL;NISSAN.SENTRA
TRAIN;5845;125;YES;58355;FAMILY.LARGE;Domestic;7;SEVEN+;GOLD;BUICK;CA;BUICK.LESABRE
TRAIN;4096;126;YES;65746;ECONOMY;Domestic;6;SIX;BLUE;CHEVROLET;NV;CHEVROLET.CORSICA
TRAIN;5153;123;YES;79268;FAMILY.MEDIUM;Domestic;3;ONE-THREE;GREEN;BUICK;CA;BUICK.SKYLARK
TRAIN;4969;159;YES;70113;FAMILY.LARGE;Domestic;9;SEVEN+;SILVER;FORD;CA;FORD.CROWN VICTORIA
TRAIN;6337;98;YES;15551;FAMILY.MEDIUM;Import;1;ONE-THREE;WHITE;DAEWOO;FL;DAEWOO.LANOS
TRAIN;5596;96;YES;78242;FAMILY.MEDIUM;Domestic;5;FIVE;SILVER;FORD;FL;FORD.TAURUS
TRAIN;5972;136;YES;92484;FAMILY.LARGE;Domestic;5;FIVE;PURPLE;BUICK;TX;BUICK.LESABRE
TRAIN;4130;213;YES;97194;FAMILY.LARGE;Domestic;10;SEVEN+;WHITE;OLDSMOBILE;FL;OLDSMOBILE.88
TRAIN;5553;109;YES;74546;FAMILY.MEDIUM;Domestic;8;SEVEN+;WHITE;OLDSMOBILE;FL;OLDSMOBILE.CUTLASS SUPREME
TRAIN;5889;291;YES;97796;FAMILY.MEDIUM;Domestic;7;SEVEN+;WHITE;OLDSMOBILE;NM;OLDSMOBILE.CIERA
TRAIN;5588;158;YES;75047;FAMILY.LARGE;Domestic;7;SEVEN+;PURPLE;BUICK;VA;BUICK.LESABRE
TRAIN;6199;108;YES;81580;LUXURY;Import;6;SIX;PURPLE;NISSAN;NV;NISSAN.ALTIMA
TRAIN;5706;103;YES;77751;FAMILY.MEDIUM;Import;6;SIX;WHITE;NISSAN;AZ;NISSAN.SENTRA
TRAIN;6266;135;YES;83485;FAMILY.LARGE;Domestic;4;FOUR;GOLD;PLYMOUTH;CA;PLYMOUTH.BREEZE
TRAIN;3127;153;YES;74083;FAMILY.MEDIUM;Domestic;9;SEVEN+;PURPLE;CHEVROLET;AZ;CHEVROLET.CORSICA
TRAIN;4679;110;YES;76254;FAMILY.MEDIUM;Domestic;7;SEVEN+;BLUE;PONTIAC;FL;PONTIAC.GRAND AM
TRAIN;4886;154;YES;59172;FAMILY.MEDIUM;Domestic;6;SIX;WHITE;BUICK;AZ;BUICK.SKYLARK
TRAIN;8246;237;YES;73522;FAMILY.MEDIUM;Domestic;4;FOUR;WHITE;DODGE;TX;DODGE.STRATUS
TRAIN;6113;109;YES;78038;FAMILY.SMALL;Domestic;3;ONE-THREE;WHITE;CHEVROLET;CA;CHEVROLET.PRIZM
TRAIN;4063;106;YES;80060;FAMILY.LARGE;Domestic;8;SEVEN+;WHITE;OLDSMOBILE;CA;OLDSMOBILE.88
TRAIN;3777;108;YES;86347;FAMILY.LARGE;Domestic;6;SIX;WHITE;BUICK;TX;BUICK.CENTURY
TRAIN;4484;127;YES;76029;FAMILY.MEDIUM;Domestic;5;FIVE;GOLD;BUICK;FL;BUICK.SKYLARK
TRAIN;4656;92;YES;72873;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;PONTIAC;AZ;PONTIAC.GRAND PRIX
TRAIN;6588;179;YES;93047;FAMILY.MEDIUM;Domestic;7;SEVEN+;PURPLE;CHRYSLER;AZ;CHRYSLER.CIRRUS
TRAIN;6425;94;YES;70131;FAMILY.MEDIUM;Domestic;4;FOUR;PURPLE;CHEVROLET;VA;CHEVROLET.LUMINA
TRAIN;4490;124;YES;73319;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;PONTIAC;TX;PONTIAC.GRAND PRIX
TRAIN;6090;112;YES;52575;ECONOMY;Domestic;2;ONE-THREE;WHITE;DODGE;NV;DODGE.NEON
TRAIN;4322;254;YES;89142;FAMILY.MEDIUM;Domestic;9;SEVEN+;WHITE;CHEVROLET;VA;CHEVROLET.LUMINA
TRAIN;5044;193;YES;96012;FAMILY.MEDIUM;Domestic;8;SEVEN+;WHITE;OLDSMOBILE;VA;OLDSMOBILE.CIERA
TRAIN;6187;98;YES;93156;LUXURY;Import;4;FOUR;SILVER;NISSAN;FL;NISSAN.ALTIMA
TRAIN;4201;134;YES;99752;LUXURY;Import;6;SIX;BLACK;NISSAN;FL;NISSAN.SENTRA
TRAIN;5036;121;YES;76773;ECONOMY;Import;6;SIX;GREEN;NISSAN;TX;NISSAN.SENTRA
TRAIN;4525;169;YES;69365;FAMILY.MEDIUM;Domestic;7;SEVEN+;WHITE;BUICK;FL;BUICK.CENTURY
TRAIN;5463;96;YES;101563;ECONOMY;Import;6;SIX;RED;TOYOTA;GA;TOYOTA.TERCEL
TRAIN;4076;107;YES;93841;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;BUICK;CA;BUICK.CENTURY
TRAIN;5716;127;YES;12745;FAMILY.MEDIUM;Import;1;ONE-THREE;WHITE;DAEWOO;AZ;DAEWOO.LANOS
TRAIN;3386;99;YES;92626;FAMILY.MEDIUM;Domestic;6;SIX;WHITE;BUICK;AZ;BUICK.CENTURY
TRAIN;4864;130;YES;97691;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;OLDSMOBILE;AZ;OLDSMOBILE.CIERA
TRAIN;6418;147;YES;32990;FAMILY.MEDIUM;Import;4;FOUR;WHITE;NISSAN;AZ;NISSAN.SENTRA
TRAIN;5596;101;YES;82431;FAMILY.MEDIUM;Domestic;6;SIX;SILVER;MERCURY;TX;MERCURY.SABLE
TRAIN;4335;126;YES;77340;LUXURY;Import;7;SEVEN+;PURPLE;NISSAN;FL;NISSAN.SENTRA
TRAIN;4815;139;YES;60596;ECONOMY;Domestic;6;SIX;RED;DODGE;FL;DODGE.NEON
TRAIN;3864;96;YES;74480;ECONOMY;Import;6;SIX;GREEN;HYUNDAI;FL;HYUNDAI.ACCENT
TRAIN;4745;106;YES;95375;FAMILY.MEDIUM;Domestic;7;SEVEN+;RED;OLDSMOBILE;GA;OLDSMOBILE.CUTLASS SUPREME
TRAIN;3169;115;YES;63378;ECONOMY;Domestic;7;SEVEN+;PURPLE;CHEVROLET;FL;CHEVROLET.CAVALIER
TRAIN;4698;100;YES;81848;FAMILY.SMALL;Import;5;FIVE;BLUE;GEO;TX;GEO.PRIZM
TRAIN;5102;140;YES;73842;ECONOMY;Domestic;4;FOUR;GREEN;MERCURY;VA;MERCURY.TRACER
TRAIN;4778;107;YES;63523;LUXURY;Import;5;FIVE;PURPLE;OTHER;NV;SUZUKI.ESTEEM
TRAIN;3898;121;YES;94970;FAMILY.LARGE;Domestic;9;SEVEN+;WHITE;BUICK;GA;BUICK.LESABRE
TRAIN;5174;166;YES;74866;LUXURY;Import;5;FIVE;SILVER;NISSAN;TX;NISSAN.SENTRA
TRAIN;3804;120;YES;76498;ECONOMY;Import;5;FIVE;SILVER;HYUNDAI;NV;HYUNDAI.ACCENT
TRAIN;4829;103;YES;68248;ECONOMY;Domestic;4;FOUR;BLUE;BUICK;NV;BUICK.SKYLARK
TRAIN;4292;110;YES;80318;FAMILY.MEDIUM;Domestic;6;SIX;WHITE;PONTIAC;FL;PONTIAC.GRAND AM
TRAIN;5715;182;YES;89596;LUXURY;Domestic;9;SEVEN+;SILVER;CADILLAC;FL;CADILLAC.DEVILLE
TRAIN;4818;107;YES;72132;ECONOMY;Domestic;5;FIVE;GREEN;FORD;VA;FORD.ESCORT
TRAIN;3492;154;YES;67905;FAMILY.SMALL;Import;5;FIVE;WHITE;GEO;AZ;GEO.METRO
TRAIN;5774;145;YES;73750;FAMILY.MEDIUM;Domestic;4;FOUR;WHITE;BUICK;TX;BUICK.CENTURY
TRAIN;4747;117;YES;75514;FAMILY.MEDIUM;Domestic;4;FOUR;PURPLE;MERCURY;AZ;MERCURY.TRACER
TRAIN;5665;140;YES;65495;FAMILY.MEDIUM;Import;4;FOUR;BLUE;MAZDA;AZ;MAZDA.PROTEGE
TRAIN;5216;126;YES;75417;FAMILY.MEDIUM;Domestic;7;SEVEN+;RED;BUICK;AZ;BUICK.LESABRE
TRAIN;3975;148;YES;93756;FAMILY.MEDIUM;Import;8;SEVEN+;RED;MAZDA;AZ;MAZDA.PROTEGE
TRAIN;4702;100;YES;95295;FAMILY.LARGE;Domestic;7;SEVEN+;GOLD;BUICK;FL;BUICK.PARK AVENUE
TRAIN;4404;119;YES;94577;FAMILY.MEDIUM;Domestic;9;SEVEN+;SILVER;OLDSMOBILE;FL;OLDSMOBILE.98
TRAIN;5024;119;YES;81767;FAMILY.SMALL;Import;3;ONE-THREE;GREEN;HYUNDAI;AZ;HYUNDAI.ELANTRA
TRAIN;4357;114;YES;84472;FAMILY.MEDIUM;Domestic;6;SIX;BLUE;BUICK;NM;BUICK.CENTURY
TRAIN;5369;122;YES;75378;FAMILY.MEDIUM;Domestic;8;SEVEN+;GOLD;FORD;FL;FORD.CROWN VICTORIA
TRAIN;5412;136;YES;83266;FAMILY.LARGE;Domestic;7;SEVEN+;PURPLE;BUICK;GA;BUICK.LESABRE
TRAIN;4780;105;YES;101867;FAMILY.LARGE;Domestic;5;FIVE;BLUE;BUICK;TX;BUICK.LESABRE
TRAIN;5311;146;YES;88175;LUXURY;Import;6;SIX;BLUE;NISSAN;CA;NISSAN.SENTRA
TRAIN;3695;116;YES;83423;ECONOMY;Domestic;6;SIX;BLUE;FORD;CA;FORD.ESCORT
TRAIN;4696;157;YES;74002;FAMILY.SMALL;Domestic;5;FIVE;PURPLE;DODGE;NM;DODGE.NEON
TRAIN;4699;144;YES;102420;FAMILY.SMALL;Import;6;SIX;GREEN;NISSAN;AZ;NISSAN.SENTRA
TRAIN;5444;136;YES;86403;LUXURY;Import;7;SEVEN+;BLACK;HONDA;VA;HONDA.CIVIC
TRAIN;5073;144;YES;94792;FAMILY.LARGE;Domestic;4;FOUR;BLUE;CHEVROLET;TX;CHEVROLET.LUMINA
TRAIN;5116;123;YES;80880;LUXURY;Import;5;FIVE;SILVER;NISSAN;VA;NISSAN.SENTRA
TRAIN;3772;100;YES;59415;FAMILY.MEDIUM;Domestic;6;SIX;PURPLE;OLDSMOBILE;AZ;OLDSMOBILE.CIERA
TRAIN;6640;143;YES;86826;FAMILY.LARGE;Domestic;5;FIVE;GREEN;BUICK;VA;BUICK.LESABRE
TRAIN;5203;157;YES;63996;FAMILY.MEDIUM;Import;7;SEVEN+;WHITE;MAZDA;AZ;MAZDA.PROTEGE
TRAIN;5029;111;YES;63726;FAMILY.SMALL;Domestic;6;SIX;RED;PONTIAC;FL;PONTIAC.GRAND AM
TRAIN;5982;159;YES;72454;FAMILY.SMALL;Domestic;6;SIX;GREEN;PONTIAC;VA;PONTIAC.GRAND AM
TRAIN;6455;99;YES;54059;LUXURY;Import;5;FIVE;PURPLE;NISSAN;NV;NISSAN.ALTIMA
TRAIN;4244;93;YES;71459;ECONOMY;Domestic;4;FOUR;BLACK;DODGE;CA;DODGE.NEON
TRAIN;4679;91;YES;97975;FAMILY.MEDIUM;Domestic;7;SEVEN+;GOLD;PONTIAC;FL;PONTIAC.BONNEVILLE
TRAIN;5919;138;YES;101415;FAMILY.LARGE;Domestic;6;SIX;SILVER;OLDSMOBILE;FL;OLDSMOBILE.88
TRAIN;4398;178;YES;80747;ECONOMY;Domestic;5;FIVE;PURPLE;PLYMOUTH;NV;PLYMOUTH.NEON
TRAIN;3155;154;YES;81556;FAMILY.MEDIUM;Domestic;9;SEVEN+;RED;PONTIAC;FL;PONTIAC.GRAND PRIX
TRAIN;5809;171;YES;72535;FAMILY.MEDIUM;Domestic;5;FIVE;BLUE;CHEVROLET;AZ;CHEVROLET.LUMINA
TRAIN;5015;94;YES;94775;FAMILY.SMALL;Import;5;FIVE;SILVER;NISSAN;CA;NISSAN.SENTRA
TRAIN;4030;155;YES;55070;FAMILY.SMALL;Import;6;SIX;BLUE;GEO;AZ;GEO.METRO
TRAIN;4160;104;YES;72267;FAMILY.SMALL;Import;7;SEVEN+;GREEN;GEO;TX;GEO.PRIZM
TRAIN;4910;97;YES;109337;FAMILY.MEDIUM;Import;9;SEVEN+;PURPLE;TOYOTA;AZ;TOYOTA.COROLLA
TRAIN;3617;143;YES;79947;ECONOMY;Domestic;6;SIX;GREEN;CHEVROLET;NV;CHEVROLET.CORSICA
TRAIN;5018;144;YES;75954;FAMILY.MEDIUM;Domestic;5;FIVE;WHITE;OLDSMOBILE;FL;OLDSMOBILE.ACHIEVA
TRAIN;4968;113;YES;76459;ECONOMY;Domestic;5;FIVE;BLUE;PLYMOUTH;TX;PLYMOUTH.NEON
TRAIN;5910;184;YES;58779;ECONOMY;Import;4;FOUR;PURPLE;HYUNDAI;TX;HYUNDAI.ACCENT
TRAIN;4483;97;YES;85943;FAMILY.SMALL;Import;5;FIVE;BLACK;MAZDA;NM;MAZDA.PROTEGE
TRAIN;2829;147;YES;84466;FAMILY.MEDIUM;Domestic;8;SEVEN+;PURPLE;CHEVROLET;AZ;CHEVROLET.CORSICA
TRAIN;4952;126;YES;65618;ECONOMY;Domestic;5;FIVE;PURPLE;PLYMOUTH;CA;PLYMOUTH.NEON
TRAIN;4045;127;YES;68415;FAMILY.MEDIUM;Domestic;8;SEVEN+;GOLD;BUICK;AZ;BUICK.CENTURY
TRAIN;5531;152;YES;65424;FAMILY.MEDIUM;Domestic;7;SEVEN+;GOLD;OLDSMOBILE;VA;OLDSMOBILE.CUTLASS SUPREME
TRAIN;5851;112;YES;97232;FAMILY.MEDIUM;Import;8;SEVEN+;GREEN;MITSUBISHI;CA;MITSUBISHI.GALANT
TRAIN;5786;300;YES;79785;FAMILY.SMALL;Domestic;5;FIVE;GREEN;BUICK;GA;BUICK.SKYLARK
TRAIN;4359;106;YES;74934;FAMILY.MEDIUM;Domestic;7;SEVEN+;GREEN;BUICK;TX;BUICK.REGAL
TRAIN;4479;96;YES;81486;FAMILY.MEDIUM;Domestic;7;SEVEN+;WHITE;BUICK;FL;BUICK.LESABRE
TRAIN;6328;135;YES;74165;FAMILY.LARGE;Domestic;5;FIVE;PURPLE;BUICK;AZ;BUICK.LESABRE
TRAIN;4978;141;YES;99266;ECONOMY;Import;5;FIVE;BLUE;TOYOTA;CA;TOYOTA.TERCEL
TRAIN;5860;108;YES;71756;LUXURY;Import;6;SIX;GREEN;NISSAN;NV;NISSAN.SENTRA
TRAIN;5216;180;YES;71107;FAMILY.MEDIUM;Domestic;5;FIVE;SILVER;CHEVROLET;FL;CHEVROLET.LUMINA
TRAIN;5351;113;YES;71051;FAMILY.LARGE;Domestic;8;SEVEN+;WHITE;OTHER;FL;LINCOLN.TOWN CAR
