Ano,Código,Nome da Disciplina,CH,CR,TU,MF,FA,SF,SE,rga_anonimo,Disciplina,Grupo de Disciplinas,Tipo de Disciplina,Optativa
2010/1,70400375,Programação I,96,6,CC,8.8,8,AP,1,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Programação I,Programação,Computação,Não
2010/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,0.0,96,RMF,1,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2010/2,70400718,Banco de Dados,96,6,CC1,2.7,0,RM,4,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Banco de Dados,Banco de Dados,Computação,Não
2010/2,72100003,CÁLCULO I,96,6,CC,2.2,24,RM,2,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Cálculo I,Cálculo,Matemática,Não
2010/2,72100020,ESTATISTICA GERAL,64,4,CC1,1.3,25,RMF,2,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Estatística Geral,Estatística,Matemática,Não
2010/2,70400382,Estrutura de Dados I,96,6,CC,8.2,12,AP,2,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2010/2,70400381,Matemática Discreta,64,4,CC,4.8,6,RM,2,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Matemática Discreta,Matemática Discreta,Matemática,Não
2010/2,72100029,MECÂNICA,96,6,CC,0.1,25,RMF,2,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Mecânica,Mecânica,Física,Não
2011/1,70400711,Arquitetura e Organização de Computadores,96,6,CC,8.3,0,AP,3,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Arquitetura e Organização de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2011/1,70400709,Estrutura de Dados II,64,4,CC,2.33,20,RMF,3,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Estrutura de Dados II,Estrutura de Dados,Computação,Não
2011/1,70400713,Introdução aos Sistemas de Informação,64,4,CC,0.0,60,RMF,3,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Introdução aos Sistemas de Informação,Introdução aos Sistemas de Informação,Computação,Não
2011/1,72100029,MECÂNICA,96,6,FIP,0.0,70,RMF,2,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Mecânica,Mecânica,Física,Não
2011/2,70400718,Banco de Dados,96,6,CC,3.7,0,RM,4,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Banco de Dados,Banco de Dados,Computação,Não
2011/2,72100003,CÁLCULO I,96,6,CC,5.8,16,AP,2,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Cálculo I,Cálculo,Matemática,Não
2011/2,70400716,Engenharia de Software,96,6,CC,2.4,60,RMF,4,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Engenharia de Software,Engenharia de Software,Computação,Não
2011/2,70400381,Matemática Discreta,64,4,CC,5.3,8,AP,2,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Matemática Discreta,Matemática Discreta,Matemática,Não
2011/2,72100029,MECÂNICA,96,6,CC,0.6,64,RMF,2,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Mecânica,Mecânica,Física,Não
2011/2,70400717,Programação II,64,4,CC,5.7,0,AP,4,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Programação II,Programação,Computação,Não
2012/1,72100004,CÁLCULO II,96,6,CC,0.3,24,RM,3,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Cálculo II,Cálculo,Matemática,Não
2012/1,70400709,Estrutura de Dados II,64,4,CC,5.8,0,AP,3,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Estrutura de Dados II,Estrutura de Dados,Computação,Não
2012/1,70400713,Introdução aos Sistemas de Informação,64,4,CC,3.9,24,RMF,3,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Introdução aos Sistemas de Informação,Introdução aos Sistemas de Informação,Computação,Não
2012/1,72000013,LINGUAGEM BRASILEIRA DE SINAIS,64,4,BIO,8.0,8,AP,0,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Libras,Libras,Linguagens,Sim
2012/1,70400722,Linguagens Formais e Autômatos,64,4,CC,6.12,0,AP,5,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Linguagens Formais e Autômatos,Linguagens Formais e Autômatos,Computação,Não
2012/1,70400720,Sistemas Operacionais,96,6,CC,5.0,23,AP,5,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Sistemas Operacionais,Sistemas Operacionais,Computação,Não
2012/2,70400728,Compiladores,96,6,CC,5.01,0,AP,6,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Compiladores,Compiladores,Computação,Não
2012/2,72100007,CÁLCULO NUMÉRICO COMPUTACIONAL,64,4,CC,6.0,0,AP,4,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Cálculo Numérico,Cálculo Numérico,Matemática,Não
2012/2,70400725,Inteligência Artificial,96,6,CC,1.6,30,RMF,6,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Inteligência Artificial,Inteligência Artificial,Computação,Não
2012/2,70400727,Programação III,64,4,CC,3.4,13,RM,6,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Programação III,Programação,Computação,Não
2012/2,70400726,Redes de Computadores,96,6,CC,7.0,6,AP,6,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Redes de Computadores,Redes de Computadores,Computação,Não
2012/2,70400734,Seminários em Computação,64,4,CC,0.0,32,RMF,8,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Seminários em Computação,Empreendedorismo,Administração,Não
2012/3,70400716,Engenharia de Software,96,6,CC1,7.75,4,AP,4,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Engenharia de Software,Engenharia de Software,Computação,Não
2013/1,72100014,ELETRÔNICA BÁSICA,64,4,F11,5.0,0,AP,0,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Eletrônica Básica,Eletrônica Básica,Física,Não
2013/1,72000009,FILOSOFIA E METODOLOGIA CIENTÍFICA,64,4,CC,0.0,40,RMF,7,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Filosofia e Metodologia Científica,Filosofia e Metodologia Científica,Pesquisa,Não
2013/1,70400721,Paradigmas de Linguagem de Programação,64,4,CC,0.0,37,RMF,5,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Paradigmas de Linguagens de Programação,Paradigmas de Linguagens de Programação,Computação,Não
2013/1,70400727,Programação III,64,4,CC,3.0,12,RM,6,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Programação III,Programação,Computação,Não
2013/1,70400729,Programação Paralela e Distribuida,96,6,CC,8.0,0,AP,7,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Programação Paralela e Distribuida,Programação Paralela e Distribuida,Computação,Não
2013/2,70400718,Banco de Dados,96,6,CC,6.0,24,AP,4,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Banco de Dados,Banco de Dados,Computação,Não
2013/2,72100004,CÁLCULO II,96,6,FIP,0.0,14,RM,3,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Cálculo II,Cálculo,Matemática,Não
2013/2,72100020,ESTATISTICA GERAL,64,4,CC,6.8,4,AP,2,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Estatística Geral,Estatística,Matemática,Não
2013/2,70400725,Inteligência Artificial,96,6,CC,6.01,9,AP,6,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Inteligência Artificial,Inteligência Artificial,Computação,Não
2013/2,70400727,Programação III,64,4,CC,9.0,4,AP,6,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Programação III,Programação,Computação,Não
2014/1,72100013,ELETRICIDADE E MAGNETISMO,96,6,LQP,0.0,27,RMF,3,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Eletromagnetismo,Eletromagnetismo,Física,Não
2014/1,72000009,FILOSOFIA E METODOLOGIA CIENTÍFICA,64,4,CC,0.0,39,RMF,7,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Filosofia e Metodologia Científica,Filosofia e Metodologia Científica,Pesquisa,Não
2014/1,70400721,Paradigmas de Linguagem de Programação,64,4,CC,1.2,13,RM,5,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Paradigmas de Linguagens de Programação,Paradigmas de Linguagens de Programação,Computação,Não
2014/1,70400723,Projeto e Análise de Algoritmos,96,6,CC,1.8,20,RM,5,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Projeto e Análise de Algoritmos,Projeto e Análise de Algoritmos,Computação,Não
2014/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,0.0,32,RMF,1,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2014/1,72100001,ÁLGEBRA LINEAR I,96,6,CC,2.1,30,RMF,5,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Álgebra Linear I,Álgebra Linear,Matemática,Não
2014/2,72100004,CÁLCULO II,96,6,MAT,0.9,30,RMF,3,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Cálculo II,Cálculo,Matemática,Não
2014/2,72100013,ELETRICIDADE E MAGNETISMO,96,6,EAP,5.0,0,AP,3,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Eletromagnetismo,Eletromagnetismo,Física,Não
2014/2,72000009,FILOSOFIA E METODOLOGIA CIENTÍFICA,64,4,DIR,0.0,48,RMF,7,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Filosofia e Metodologia Científica,Filosofia e Metodologia Científica,Pesquisa,Não
2014/2,70400733,Trabalho de Curso,192,0,CC,0.0,60,RMF,8,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Trabalho de Curso Final,Trabalho de Curso,Pesquisa,Não
2015/1,72100004,CÁLCULO II,96,6,EAP,5.3,22,AP,3,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Cálculo II,Cálculo,Matemática,Não
2015/1,72000009,FILOSOFIA E METODOLOGIA CIENTÍFICA,64,4,CC,0.0,60,RMF,7,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Filosofia e Metodologia Científica,Filosofia e Metodologia Científica,Pesquisa,Não
2015/1,70400721,Paradigmas de Linguagem de Programação,64,4,CC,6.8,5,AP,5,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Paradigmas de Linguagens de Programação,Paradigmas de Linguagens de Programação,Computação,Não
2015/1,70400723,Projeto e Análise de Algoritmos,96,6,CC,5.02,7,AP,5,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Projeto e Análise de Algoritmos,Projeto e Análise de Algoritmos,Computação,Não
2015/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,8.0,12,AP,1,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2015/1,72100001,ÁLGEBRA LINEAR I,96,6,CC,1.7,6,RM,5,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Álgebra Linear I,Álgebra Linear,Matemática,Não
2015/2,72100005,CÁLCULO III,96,6,EAP,0.6,34,RMF,4,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Cálculo III,Cálculo,Matemática,Não
2015/2,72000009,FILOSOFIA E METODOLOGIA CIENTÍFICA,64,4,COM,0.0,0,RM,7,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Filosofia e Metodologia Científica,Filosofia e Metodologia Científica,Pesquisa,Não
2015/2,72100029,MECÂNICA,96,6,MAT,2.2,0,RM,2,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Mecânica,Mecânica,Física,Não
2015/2,70400734,Seminários em Computação,64,4,CC,0.0,40,RMF,8,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Seminários em Computação,Empreendedorismo,Administração,Não
2015/2,70400733,Trabalho de Curso,192,0,CC,0.0,170,RMF,8,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Trabalho de Curso Final,Trabalho de Curso,Pesquisa,Não
2015/2,72100001,ÁLGEBRA LINEAR I,96,6,EAP,2.7,18,RM,5,f0ceeede4453abae9e28bd313e9136262847a65083c1cfa23b750f9cd9fe322c,Álgebra Linear I,Álgebra Linear,Matemática,Não
2013/1,72100022,FUNDAMENTOS DE MATEMÁTICA,64,4,CC,9.0,2,AP,1,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Não
2013/1,72100023,GEOMETRIA ANALÍTICA E VETORIAL,96,6,CC,10.0,12,AP,1,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2013/1,70400377,Lógica Matemática e Elementos de Lógica Digital,96,6,CC,8.1,0,AP,1,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Lógica Digital,Lógica Digital,Computação,Não
2013/1,70400375,Programação I,96,6,CC,6.6,10,AP,1,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Programação I,Programação,Computação,Não
2013/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,8.5,3,AP,1,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2013/2,72100003,CÁLCULO I,96,6,CC,9.4,18,AP,2,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Cálculo I,Cálculo,Matemática,Não
2013/2,72100020,ESTATISTICA GERAL,64,4,CC,8.7,8,AP,2,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Estatística Geral,Estatística,Matemática,Não
2013/2,70400382,Estrutura de Dados I,96,6,CC,0.86,76,RMF,2,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2013/2,70400381,Matemática Discreta,64,4,CC,9.9,12,AP,2,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Matemática Discreta,Matemática Discreta,Matemática,Não
2013/2,72100029,MECÂNICA,96,6,CC,8.8,0,AP,2,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Mecânica,Mecânica,Física,Não
2014/1,70400711,Arquitetura e Organização de Computadores,96,6,CC,10.0,0,AP,3,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Arquitetura e Organização de Computadores,Arquitetura e Organização de Computadores,Computação,Não
2014/1,72100004,CÁLCULO II,96,6,CC,8.2,3,AP,3,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Cálculo II,Cálculo,Matemática,Não
2014/1,72100013,ELETRICIDADE E MAGNETISMO,96,6,CC,10.0,0,AP,3,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Eletromagnetismo,Eletromagnetismo,Física,Não
2014/1,70400382,Estrutura de Dados I,96,6,CC,7.8,12,AP,2,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Estrutura de Dados I,Estrutura de Dados,Computação,Não
2014/1,72100001,ÁLGEBRA LINEAR I,96,6,MAT,7.8,8,AP,5,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Álgebra Linear I,Álgebra Linear,Matemática,Não
2014/2,70400718,Banco de Dados,96,6,CC,7.5,6,AP,4,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Banco de Dados,Banco de Dados,Computação,Não
2014/2,72100005,CÁLCULO III,96,6,CC,10.0,0,AP,4,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Cálculo III,Cálculo,Matemática,Não
2014/2,72100007,CÁLCULO NUMÉRICO COMPUTACIONAL,64,4,CC,10.0,0,AP,4,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Cálculo Numérico,Cálculo Numérico,Matemática,Não
2014/2,70400716,Engenharia de Software,96,6,CC,9.0,4,AP,4,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Engenharia de Software,Engenharia de Software,Computação,Não
2014/2,70400717,Programação II,64,4,CC,8.8,10,AP,4,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Programação II,Programação,Computação,Não
2015/1,72100014,ELETRÔNICA BÁSICA,64,4,F11,10.0,0,AP,0,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Eletrônica Básica,Eletrônica Básica,Física,Não
2015/1,72000009,FILOSOFIA E METODOLOGIA CIENTÍFICA,64,4,CC,8.0,12,AP,7,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Filosofia e Metodologia Científica,Filosofia e Metodologia Científica,Pesquisa,Não
2015/1,70400722,Linguagens Formais e Autômatos,64,4,CC,8.0,0,AP,5,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Linguagens Formais e Autômatos,Linguagens Formais e Autômatos,Computação,Não
2015/1,70400721,Paradigmas de Linguagem de Programação,64,4,CC,7.84,2,AP,5,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Paradigmas de Linguagens de Programação,Paradigmas de Linguagens de Programação,Computação,Não
2015/1,70400723,Projeto e Análise de Algoritmos,96,6,CC,7.88,5,AP,5,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Projeto e Análise de Algoritmos,Projeto e Análise de Algoritmos,Computação,Não
2015/1,70400720,Sistemas Operacionais,96,6,CC,5.6,0,AP,5,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Sistemas Operacionais,Sistemas Operacionais,Computação,Não
2015/2,70400728,Compiladores,96,6,CC,8.0,0,AP,6,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Compiladores,Compiladores,Computação,Não
2015/2,70400725,Inteligência Artificial,96,6,CC,5.85,4,AP,6,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Inteligência Artificial,Inteligência Artificial,Computação,Não
2015/2,70400727,Programação III,64,4,CC,9.5,3,AP,6,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Programação III,Programação,Computação,Não
2015/2,70400726,Redes de Computadores,96,6,CC,5.0,0,AP,6,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Redes de Computadores,Redes de Computadores,Computação,Não
2015/2,70401074,Sistemas de Informação Geográfica (optativa),64,4,CC,8.0,14,AP,0,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Sistemas de Informação Geográfica,Sistemas de Informação Geográfica,Computação,Sim
2016/1,70400732,Computação Gráfica,64,4,CC,8.0,0,AP,7,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Computação Gráfica,Computação Gráfica,Computação,Não
2016/1,70400709,Estrutura de Dados II,64,4,CC,5.9,14,AP,3,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Estrutura de Dados II,Estrutura de Dados,Computação,Não
2016/1,70400713,Introdução aos Sistemas de Informação,64,4,CC,9.0,8,AP,3,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Introdução aos Sistemas de Informação,Introdução aos Sistemas de Informação,Computação,Não
2016/1,72000013,LINGUAGEM BRASILEIRA DE SINAIS,64,4,DIR,9.0,8,AP,0,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Libras,Libras,Linguagens,Sim
2016/1,70400729,Programação Paralela e Distribuida,96,6,CC,7.5,4,AP,7,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Programação Paralela e Distribuida,Programação Paralela e Distribuida,Computação,Não
2016/2,72100043,Atividades Complementares,112,7,CC,0.0,0,APO,8,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Atividades Complementares,Atividades Complementares,Complementar,Não
2016/2,70400734,Seminários em Computação,64,4,CC,9.0,0,AP,8,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Seminários em Computação,Empreendedorismo,Administração,Não
2016/2,70400733,Trabalho de Curso,192,0,CC,8.0,0,AP,8,3afe632d3970301a14bdd1a94fd891905ba6fc2d7fa812d922ab436838779759,Trabalho de Curso Final,Trabalho de Curso,Pesquisa,Não
2012/1,72100022,FUNDAMENTOS DE MATEMÁTICA,64,4,CC,0.5,18,RMF,1,6782a05e06e5a4737e09453e7e6f5aebdf39caf8ff8a6aecb212159cfc48719b,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Não
2012/1,72100023,GEOMETRIA ANALÍTICA E VETORIAL,96,6,CC,0.0,30,RMF,1,6782a05e06e5a4737e09453e7e6f5aebdf39caf8ff8a6aecb212159cfc48719b,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2012/1,70400377,Lógica Matemática e Elementos de Lógica Digital,96,6,CC,1.3,0,RM,1,6782a05e06e5a4737e09453e7e6f5aebdf39caf8ff8a6aecb212159cfc48719b,Lógica Digital,Lógica Digital,Computação,Não
2012/1,70400375,Programação I,96,6,CC,2.8,50,RMF,1,6782a05e06e5a4737e09453e7e6f5aebdf39caf8ff8a6aecb212159cfc48719b,Programação I,Programação,Computação,Não
2012/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,0.0,96,RMF,1,6782a05e06e5a4737e09453e7e6f5aebdf39caf8ff8a6aecb212159cfc48719b,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2015/1,72100022,FUNDAMENTOS DE MATEMÁTICA,64,4,CC,0.0,28,RMF,1,bc5104bcb5996fefcf591b762ad49bfdfcf623744c1bdda9fcfce463b59a8e28,Fundamentos de Matemática,Fundamentos de Matemática,Matemática,Não
2015/1,72100023,GEOMETRIA ANALÍTICA E VETORIAL,96,6,CC,0.0,96,RMF,1,bc5104bcb5996fefcf591b762ad49bfdfcf623744c1bdda9fcfce463b59a8e28,Geometria Analítica e Vetorial,Geometria,Matemática,Não
2015/1,70400377,Lógica Matemática e Elementos de Lógica Digital,96,6,CC,1.2,26,RMF,1,bc5104bcb5996fefcf591b762ad49bfdfcf623744c1bdda9fcfce463b59a8e28,Lógica Digital,Lógica Digital,Computação,Não
2015/1,70400375,Programação I,96,6,CC,4.3,18,RM,1,bc5104bcb5996fefcf591b762ad49bfdfcf623744c1bdda9fcfce463b59a8e28,Programação I,Programação,Computação,Não
2015/1,72000016,Práticas de Leitura e Produção de Textos,96,6,CC,4.0,21,RM,1,bc5104bcb5996fefcf591b762ad49bfdfcf623744c1bdda9fcfce463b59a8e28,Práticas de Leitura e Produção de Texto,Práticas de Leitura e Produção de Texto,Linguagens,Não
2015/2,72100003,CÁLCULO I,96,6,CC,0.0,52,RMF,2,bc5104bcb5996fefcf591b762ad49bfdfcf623744c1bdda9fcfce463b59a8e28,Cálculo I,Cálculo,Matemática,Não
